transaction_id,account_number,counterparty_account,amount,currency,timestamp,category,channel,description
TX0000287,4987-049964,2069779912,,USD,16/08/2026 21:37,restaurantes,cajero,pago restaurantes
TX0000288,8340365066,3714328816,"129,66",USD,01-Aug-2026 11:51,supermercado,web,pago supermercado
TX0000123,3100533532,7426211087,19.48,XXX,1782984658000,compras,app,pago compras
TX0000289,4135002980,6537787563,USD 27.98,usd,16/07/2026,salud,sucursal,pago salud
TX0001475,6504559771,6823345381,19.03,USD,04-Jul-2026 11:40,supermercado,cajero,pago supermercado
TX0000290,8026322977,3006045029,"69,80",USD,09/09/2026 17:07,salud,cajero,pago salud
TX0000291,4347607386,3669448445,77.84,usd,2026-09-14 13:39:22,restaurantes,sucursal,pago restaurantes
TX0000292,3100533532,7851264619,32.28,USD,1781832979,servicios,app,pago servicios
TX0000293,4498177346,7851264619,,USD,1786590791,educacion,app,pago educacion
TX0000294,3100533532,3100533532,18.35,USD,03/07/2026 03:42,servicios,sucursal,pago servicios
TX0000295,8026322977,7855828617,USD 98.98,USD,2026-09-13T22:37:40Z,salud,cajero,pago salud
TX0000296,4135002980,6504559771,USD 7.66,USD,2026-09-14T01:03:37Z,ocio,sucursal,pago ocio
TX0000297,2341263966,2268550924,63.60,USD,02/07/2026 09:29,,cajero,pago servicios
TX0000298,4311913901,3195408319,$31.43,USD,09/08/2026,transporte,sucursal,pago transporte
TX0000299,6530351102,8340365066,19.49,USD,1784190602000,transporte,app,pago transporte
TX0000300,3669448445,6530351102,  24.84 ,USD,19-Aug-2026 21:31,ocio,sucursal,pago ocio
TX0000301,3100533532,2319945230,  19.20 ,USD,18-Jul-2026 10:51,,web,pago restaurantes
TX0000302,8026322977,4983620826,  87.05 ,USD,2026-07-08T15:36:40Z,,sucursal,pago salud
TX0000303,1000000016,4629506280,44.79,USD,1781915501,educacion,web,pago educacion
TX0000304,2933498566,8978080987,"79,31",usd,13/07/2026 17:51,supermercado,web,pago supermercado
TX0000305,4311913901,2268550924,29.54,USD,,servicios,app,pago servicios
TX0000306,8464126898,7426211087,-25.86,USD,2026-07-06 21:06:53,supermercado,cajero,pago supermercado
TX0000307,4498177346,4366963124,"9,76",usd,1788791026000,educacion,app,pago educacion
TX0000308,6504559771,4953104850,24.53,USD,1783154860,salud,app,pago salud
TX0000309,5653412139,4311913901,USD 34.09,usd,05/07/2026,transporte,web,pago transporte
TX0000310,8026322977,6504559771,$18.64,USD,1784517812,salud,app,pago salud
TX0000311,4953104850,3006045029,USD 63.02,USD,17-Aug-2026 23:46,compras,web,pago compras
TX0000312,7426211087,6504559771,"24,65",USD,26/07/2026,educacion,sucursal,pago educacion
TX0000313,1000000016,8026322977,35.97,USD,17-Jun-2026 09:17,transporte,sucursal,pago transporte
TX0000314,3195408319,6823345381,22.91,USD,2026-08-10 15:04:31,educacion,app,pago educacion
TX0000315,4498177346,8865793031,  9.19 ,USD,2026-08-08 01:23:16,servicios,web,pago servicios
TX0000316,4987049964,4347607386,"25,40",usd,10/09/2026 19:25,supermercado,sucursal,pago supermercado
TX0000317,8464126898,2319945230,USD 25.06,USD,1787286905,educacion,sucursal,pago educacion
TX0000318,4396707111,9319173845,18.54,usd,2026-07-25 16:35:06,educacion,cajero,pago educacion
TX0000319,3714328816,5653412139,57.27,USD,14/09/2026 08:52,transporte,sucursal,pago transporte
TX0000320,8340365066,4498177346,108.34,USD,2026-08-15 22:16:13,educacion,web,pago educacion
TX0000321,4953104850,8978080987,"111,34",USD,2026-07-04T17:08:50Z,educacion,sucursal,pago educacion
TX0000322,3714-328816,4953104850,USD 44.93,USD,2026/07/05 15:16:32,,app,pago transporte
TX0000323,4396-707111,7851264619,"16,29",USD,1786333665,salud,web,pago salud
TX0000324,1000000032,3100533532,"2764,61",,1785316478,salud,sucursal,pago salud
TX0000325,4396707111,2069779912,39.96,USD,08/07/2026,salud,web,pago salud
TX0000326,,7851264619,USD 10.88,USD,12-Aug-2026 05:03,ocio,app,pago ocio
TX0000327,2284927809,3669448445,USD 26.87,USD,2026-07-20 13:25:09,ocio,web,pago ocio
TX0000328,4396707111,1000000032,"28,38",,1782116159000,salud,app,pago salud
TX0000329,3714328816,4987049964,USD 51.65,usd,2026/07/22 16:17:00,servicios,web,pago servicios
TX0000330,,4347607386,"35,62",USD,02/09/2026,salud,web,pago salud
TX0000331,2319945230,3100533532,93.45,usd,2026/07/01 17:41:43,ocio,web,pago ocio
TX0000332,7855828617,4983620826,37.60,USD,1786871788,servicios,web,pago servicios
TX0000333,1000000032,4396707111,64.56,USD,2026-09-14 09:06:20,supermercado,web,pago supermercado
TX0000334,8978080987,4396707111,"10,92",USD,31/08/2026,ocio,sucursal,pago ocio
TX0000335,7851264619,3714328816,"39,26",USD,12-Jul-2026 12:08,ocio,app,pago ocio
TX0000336,8865793031,4629506280,18.09,usd,02-Sep-2026 21:49,transporte,cajero,pago transporte
TX0000337,8978080987,3714328816,$38.73,USD,2026-09-07T00:41:33Z,transporte,web,pago transporte
TX0000338,6530351102,2933498566,25.30,usd,2026-07-09T22:42:49Z,supermercado,sucursal,pago supermercado
TX0000339,2069779912,4347607386,5.79,USD,2026-07-09 18:57:26,supermercado,web,pago supermercado
TX0000340,2319945230,3195408319,$23.17,usd,09/09/2026 20:31,ocio,app,pago ocio
TX0000341,3714328816,2268550924,$39.35,,2026-09-12 03:34:48,salud,app,pago salud
TX0000342,8978080987,2069779912,"21,44",USD,11/09/2026 15:49,ocio,sucursal,pago ocio
TX0000343,4629506280,8464126898,USD 78.16,USD,20/06/2026,servicios,,pago servicios
TX0000344,5653412139,2284927809,  12.54 ,USD,1787309809000,educacion,web,pago educacion
TX0000345,1000000032,8865793031,62.91,USD,1788177039,restaurantes,web,pago restaurantes
TX0000346,4135002980,7426211087,  20.77 ,USD,19/08/2026 06:20,educacion,sucursal,pago educacion
TX0000347,3100533532,3195408319,  18.04 ,usd,08/07/2026,restaurantes,cajero,pago restaurantes
TX0000348,1000000016,5653412139,"68,99",USD,27/06/2026 08:05,restaurantes,sucursal,pago restaurantes
TX0000349,7855828617,7851264619,,USD,25-Aug-2026 22:13,restaurantes,cajero,pago restaurantes
TX0000350,3669448445,3498277064,USD 15.01,USD,2026-07-11 05:49:43,restaurantes,app,pago restaurantes
TX0000351,4366963124,5653412139,-11.16,usd,2026-08-01T10:55:30Z,restaurantes,cajero,pago restaurantes
TX0000352,3669448445,4498177346,USD 68.42,USD,1782751543,ocio,web,pago ocio
TX0000353,1000000024,6504559771,10.90,usd,2026-07-24T17:09:05Z,servicios,web,pago servicios
TX0000354,9063398101,3669448445,25.01,USD,2026/09/04 21:29:36,transporte,web,pago transporte
TX0000355,4953104850,2933498566,$19.41,USD,2026-08-31 12:00:29,restaurantes,web,pago restaurantes
TX0000356,2341263966,3100533532,"23,43",USD,20/07/2026,servicios,sucursal,pago servicios
TX0000357,8978-080987,3006045029,68.96,USD,07/08/2026 14:52,transporte,cajero,pago transporte
TX0000358,3006045029,4311913901,17.19,usd,1784374129,educacion,cajero,pago educacion
TX0000359,1000000016,6823345381,20.80,USD,2026-07-26T06:48:15Z,supermercado,app,pago supermercado
TX0000360,2284927809,2268550924,USD 57.52,USD,14/08/2026 22:41,compras,app,pago compras
TX0000361,2319945230,3498277064,USD 8.59,usd,2026-08-31 22:07:54,compras,web,pago compras
TX0000362,8327192111,1000000040,"23,34",USD,1787723221000,educacion,web,pago educacion
TX0000363,4366963124,2268550924,9.35,usd,1787235883000,restaurantes,cajero,pago restaurantes
TX0000364,3669448445,2319945230,$29.37,USD,10/09/2026,restaurantes,app,pago restaurantes
TX0000365,8464126898,3006045029,  39.07 ,,28/07/2026,ocio,web,pago ocio
TX0000366,4983620826,1000000016,"45,90",USD,13/09/2026 14:28,restaurantes,web,pago restaurantes
TX0000367,3669448445,6823345381,USD 30.38,USD,31/08/2026 22:22,ocio,cajero,pago ocio
TX0000368,2069779912,3100533532,USD 9.87,USD,2026/07/20 02:11:10,supermercado,web,pago supermercado
TX0000369,3286710291,6537787563,31.02,usd,2026-08-17T21:14:13Z,transporte,web,pago transporte
TX0000370,2341263966,4498177346,41.68,USD,2026/08/14 23:34:03,compras,web,pago compras
TX0000371,8464126898,6504559771,USD 18.99,USD,12/09/2026 17:25,restaurantes,cajero,pago restaurantes
TX0000372,2319945230,2268550924,"32,72",USD,2026-07-10 05:48:07,ocio,app,pago ocio
TX0000373,4396707111,4311913901,  19.80 ,usd,2026-09-13T02:32:48Z,transporte,app,pago transporte
TX0000374,4987049964,6537787563,  10.68 ,USD,2026/07/20 03:04:52,ocio,sucursal,pago ocio
TX0000375,4629506280,6823345381,$14.87,USD,1785252406,compras,app,pago compras
TX0000376,3100533532,4983620826,"11,79",usd,2026-07-20 21:48:48,ocio,app,pago ocio
TX0000377,8978080987,8865793031,51.13,USD,2026-06-17 14:58:14,restaurantes,sucursal,pago restaurantes
TX0000378,2933498566,1000000032,40.60,USD,24/07/2026 05:22,supermercado,sucursal,pago supermercado
TX0000379,8327192111,8340365066,"26,70",usd,18-Aug-2026 03:29,educacion,app,pago educacion
TX0000380,1000000032,8464126898,$19.10,USD,2026-09-01T23:26:03Z,supermercado,web,pago supermercado
TX0000381,2268550924,1000000032,$63.28,USD,2026-08-17T00:59:03Z,transporte,app,pago transporte
TX0000382,,8464126898,68.58,USD,1788701926,ocio,app,pago ocio
TX0000383,2341263966,6537787563,$49.49,usd,2026/06/18 10:39:38,servicios,cajero,pago servicios
TX0000384,8340365066,4498177346,  30.63 ,USD,2026-07-03T07:18:14Z,restaurantes,sucursal,pago restaurantes
TX0001231,1000000024,1000000032,"17,64",USD,2026-07-24T09:04:04Z,servicios,,pago servicios
TX0000385,4347607386,1000000032,"88,82",USD,2026-06-27T02:15:11Z,ocio,cajero,pago ocio
TX0000386,2069-779912,2341263966,6.12,USD,2026/08/19 15:37:07,educacion,cajero,pago educacion
TX0000387,1000000032,2284927809,"73,54",USD,1784353794000,restaurantes,web,pago restaurantes
TX0000388,8340365066,1000000040,"52,08",USD,2026-08-23 12:07:01,ocio,sucursal,pago ocio
TX0000389,3006045029,1000000024,23.50,USD,19/07/2026,educacion,cajero,pago educacion
TX0000390,4987049964,4983620826,14.91,usd,1782363458000,supermercado,cajero,pago supermercado
TX0000391,4987049964,8865793031,$24.89,USD,05/08/2026,compras,sucursal,pago compras
TX0000392,8978080987,2341263966,USD 34.20,USD,11/09/2026 23:35,compras,app,pago compras
TX0000393,,4366963124,  46.46 ,USD,03/07/2026 17:31,compras,app,pago compras
TX0000394,7851264619,3006045029,"28,61",USD,21-Jun-2026 21:25,compras,cajero,pago compras
TX0000395,3669448445,1000000032,  83.01 ,USD,1783332389000,restaurantes,cajero,pago restaurantes
TX0000396,3498277064,2069779912,54.95,USD,2026-07-02T01:21:10Z,ocio,sucursal,pago ocio
TX0001357,3100533532,3006045029,"40,10",USD,2026-08-12T20:29:29Z,compras,sucursal,pago compras
TX0000397,8327192111,3100533532,$11.84,USD,1788729433,,app,pago ocio
TX0000398,4135002980,4311913901,"10,66",usd,1782084116000,educacion,cajero,pago educacion
TX0000399,2933498566,7851264619,  36.17 ,usd,1786190481,transporte,cajero,pago transporte
TX0000400,1000000024,1000000032,42.79,USD,12/08/2026,transporte,cajero,pago transporte
TX0000401,4987049964,4135002980,$12.34,USD,2026/08/23 23:02:57,supermercado,app,pago supermercado
TX0000402,4983620826,4135002980,"35,01",usd,16/08/2026,servicios,app,pago servicios
TX0000403,3714328816,2268550924,  132.52 ,USD,1787526474000,salud,app,pago salud
TX0000404,8327192111,2341263966,USD 27.45,USD,2026/08/15 01:59:01,educacion,web,pago educacion
TX0000405,3498277064,3714328816,,USD,1785073028,servicios,sucursal,pago servicios
TX0000406,2341263966,8327192111,  51.66 ,USD,26-Jul-2026 09:06,,sucursal,pago transporte
TX0000407,7855828617,3006045029,USD 67.39,USD,16/07/2026,salud,app,pago salud
TX0000408,6823345381,2933498566,  68.70 ,USD,30-Aug-2026 06:56,supermercado,app,pago supermercado
TX0000409,3669448445,2933498566,  111.85 ,usd,2026/07/22 20:58:24,,app,pago ocio
TX0000410,7855828617,4366963124,30.67,USD,2026-08-21T20:41:45Z,restaurantes,cajero,pago restaurantes
TX0000411,3714328816,2268550924,88.28,USD,2026-07-08 18:44:27,servicios,sucursal,pago servicios
TX0000412,4983620826,2284927809,0.00,USD,12/07/2026,servicios,web,pago servicios
TX0000413,5653412139,4366963124,37.32,USD,2026-08-15T16:10:07Z,educacion,web,pago educacion
TX0000414,8978080987,8340365066,"41,51",usd,2026/08/17 15:45:29,ocio,app,pago ocio
TX0000415,3006045029,2933498566,37.24,USD,2026/08/20 04:18:03,transporte,web,pago transporte
TX0000416,8978080987,8327192111,"42,79",USD,1786470441000,transporte,web,pago transporte
TX0000417,4987049964,2268550924,44.61,USD,2026/09/12 12:27:42,ocio,web,pago ocio
TX0000418,4347607386,3195408319,"47,24",USD,1788180598000,servicios,web,pago servicios
TX0000419,7851264619,4311913901,19.60,USD,20/07/2026 08:31,ocio,web,pago ocio
TX0000420,8026322977,8327192111,33.81,usd,2026-07-27 01:29:26,salud,,pago salud
TX0000421,4953104850,4311913901,"53,57",USD,2026-07-08 03:51:55,compras,web,pago compras
TX0000326,,7851264619,USD 10.88,USD,12-Aug-2026 05:03,ocio,app,pago ocio
TX0000422,8327192111,4366963124,"43,18",USD,2026/08/13 12:39:26,educacion,,pago educacion
TX0000423,8464126898,12345,"32,26",USD,14/08/2026 13:59,transporte,app,pago transporte
TX0000424,4311913901,4987049964,  38.84 ,USD,1784664109,restaurantes,cajero,pago restaurantes
TX0000425,4498177346,2268550924,"16,78",usd,1784344921,supermercado,cajero,pago supermercado
TX0000426,3195408319,4987049964,"46,63",usd,1783174951000,salud,app,pago salud
TX0000427,4135002980,2933498566,USD 15.25,usd,30-Aug-2026 20:13,ocio,web,pago ocio
TX0000428,6504559771,3498277064,144.07,USD,1783969075,servicios,sucursal,pago servicios
TX0000429,2284927809,1000000024,57.72,usd,24-Jun-2026 17:38,educacion,web,pago educacion
TX0000430,3669448445,7426211087,11.18,USD,1788887721,servicios,sucursal,pago servicios
TX0000431,1000000032,8026322977,49.96,USD,30/06/2026 20:10,restaurantes,cajero,pago restaurantes
TX0000432,2341263966,8464126898,"24,73",USD,21/08/2026 05:59,transporte,web,pago transporte
TX0000433,8026322977,2341263966,139.16,USD,31-Aug-2026 21:17,supermercado,sucursal,pago supermercado
TX0000434,8865793031,8464126898,15.69,USD,01-Jul-2026 18:05,salud,sucursal,pago salud
TX0000435,3714328816,6537787563,"52,45",USD,22/08/2026,supermercado,web,pago supermercado
TX0000436,4366963124,2268550924,  14.13 ,,1787825861000,restaurantes,app,pago restaurantes
TX0000437,2341-263966,7851264619,"41,52",USD,2026/07/30 08:52:37,transporte,web,pago transporte
TX0000438,6504559771,7426211087,$51.92,USD,2026/09/04 17:41:01,salud,cajero,pago salud
TX0000439,3669448445,8978080987,"19,68",USD,24/06/2026 03:49,ocio,cajero,pago ocio
TX0000440,7855828617,8340365066,USD 42.44,usd,15-Aug-2026 01:02,salud,web,pago salud
TX0000441,6530351102,3006045029,"13,36",USD,1785798347000,educacion,web,pago educacion
TX0000442,1000000024,4396707111,"98,72",USD,1783273931000,transporte,web,pago transporte
TX0000443,4987049964,2284927809,  36.19 ,USD,24-Jul-2026 23:29,ocio,app,pago ocio
TX0000444,6504559771,4396707111,,USD,1785664778,transporte,cajero,pago transporte
TX0000445,4396707111,2933498566,21.26,USD,25-Jul-2026 12:02,restaurantes,app,pago restaurantes
TX0000446,6504559771,2933498566,USD 31.79,USD,2026-07-02 10:28:40,educacion,web,pago educacion
TX0000447,4366-963124,1000000024,"11,45",USD,2026-08-11 20:32:00,transporte,sucursal,pago transporte
TX0000448,2069779912,4396707111,$16.60,USD,29-Jun-2026 09:19,educacion,sucursal,pago educacion
TX0000449,4311913901,4498177346,6.62,usd,2026-09-12T04:15:19Z,restaurantes,sucursal,pago restaurantes
TX0000450,1000000016,4498177346,18.97,usd,1786406870000,supermercado,web,pago supermercado
TX0000451,4983-620826,2069779912,"64,33",USD,2026-08-05T12:37:12Z,,sucursal,pago salud
TX0000452,4366963124,2341263966,"48,89",USD,27/07/2026 08:08,restaurantes,cajero,pago restaurantes
TX0000453,4953104850,5653412139,92.38,USD,1785814791,servicios,web,pago servicios
TX0000454,3498277064,2268550924,59.89,usd,25/06/2026,salud,cajero,pago salud
TX0000455,3669448445,8865793031,$14.09,usd,30/08/2026 17:35,restaurantes,sucursal,pago restaurantes
TX0000456,4953104850,3714328816,  106.45 ,USD,2026-08-23 17:58:44,educacion,sucursal,pago educacion
TX0000457,3006045029,8340365066,  35.53 ,usd,1782180869,educacion,app,pago educacion
TX0000458,4983620826,7851264619,USD 45.80,usd,2026-07-22T14:00:35Z,restaurantes,app,pago restaurantes
TX0000459,5653412139,2069779912,USD 126.97,USD,01/07/2026,transporte,web,pago transporte
TX0000460,2341263966,3498277064,"61,18",USD,1783154301000,servicios,app,pago servicios
TX0000461,8464126898,7426211087,"24,39",USD,20/07/2026 19:11,salud,sucursal,pago salud
TX0000462,3006045029,0684554856,"10,64",USD,1783874026000,salud,web,pago salud
TX0000463,4498177346,6537787563,  13.32 ,USD,2026-06-18 05:07:05,compras,web,pago compras
TX0000464,1000000040,2284927809,"11,48",USD,2026-09-09T03:34:39Z,ocio,sucursal,pago ocio
TX0000465,1000000016,8865793031,86.14,usd,08/09/2026 09:31,salud,web,pago salud
TX0000466,4629506280,4629506280,"24,67",XXX,2026-06-21 22:37:53,transporte,web,pago transporte
TX0000467,8026322977,4347607386,$93.01,usd,29/08/2026 13:17,educacion,web,pago educacion
TX0000468,4953104850,4498177346,43.89,USD,1785124201000,transporte,web,pago transporte
TX0000469,4135002980,1000000032,52.67,USD,1788644971,educacion,web,pago educacion
TX0000470,1000000040,3714328816,69.69,USD,2026-07-20T11:05:46Z,restaurantes,app,pago restaurantes
TX0000471,8340365066,7426211087,49.30,USD,1784331241,educacion,web,pago educacion
TX0000472,12345,6504559771,"92,46",usd,2026-08-26T14:36:14Z,servicios,sucursal,pago servicios
TX0000473,3100533532,6537787563,USD 9.45,USD,2026/07/09 19:29:17,servicios,cajero,pago servicios
TX0000474,,8865793031,26.86,USD,03/08/2026,transporte,cajero,pago transporte
TX0000475,6504559771,1000000024,abc,USD,18-Aug-2026 08:21,,app,pago transporte
TX0000476,1000000032,4983620826,USD 219.56,USD,1784679579,supermercado,sucursal,pago supermercado
TX0000477,2341263966,3498277064,  30.72 ,usd,11/09/2026,compras,sucursal,pago compras
TX0000478,5653412139,7855828617,USD 132.86,USD,2026/07/03 02:48:20,salud,web,pago salud
TX0000479,1000000024,8340365066,USD 62.13,USD,15/07/2026 00:48,servicios,sucursal,pago servicios
TX0000480,7426211087,3195408319,"11,13",USD,25-Aug-2026 14:38,educacion,cajero,pago educacion
TX0000481,2319945230,6530351102,14.47,USD,1783038380000,servicios,web,pago servicios
TX0000482,7855828617,7426211087,USD 58.61,USD,19-Jul-2026 23:26,restaurantes,cajero,pago restaurantes
TX0000483,3195408319,8464126898,USD 34.63,usd,2026-07-31T20:32:20Z,supermercado,cajero,pago supermercado
TX0000484,4498177346,2069779912,$10.91,USD,2026-06-29 11:28:11,supermercado,app,pago supermercado
TX0000485,3195-408319,7855828617,$23.61,usd,25/07/2026,supermercado,sucursal,pago supermercado
TX0000486,8865793031,2933498566,"32,71",usd,2026/08/07 23:21:26,ocio,web,pago ocio
TX0000487,6504559771,1000000016,"15,19",USD,2026/06/18 12:06:54,transporte,cajero,pago transporte
TX0000488,4135002980,6823345381,USD 13.18,usd,2026-07-04T15:05:13Z,compras,web,pago compras
TX0000489,8327192111,4135002980,  25.19 ,usd,1784383183,educacion,web,pago educacion
TX0000490,4347607386,6504559771,"35,19",USD,06-Jul-2026 22:11,restaurantes,sucursal,pago restaurantes
TX0000491,4629506280,7426211087,$71.04,usd,1782650962000,restaurantes,app,pago restaurantes
TX0000492,2284927809,1000000040,  47.79 ,USD,2026/06/27 04:59:28,compras,cajero,pago compras
TX0000493,1000000016,4498177346,  74.64 ,USD,1786381294000,salud,sucursal,pago salud
TX0001410,5653412139,7851264619,USD 52.43,USD,06-Aug-2026 12:21,educacion,app,pago educacion
TX0000494,4498177346,4135002980,"11,52",USD,2026/08/29 00:14:01,,cajero,pago compras
TX0000495,12345,4987049964,24.95,USD,07/08/2026,salud,sucursal,pago salud
TX0000496,4135002980,1000000024,USD 13.62,USD,2026-07-09T19:34:54Z,,web,pago educacion
TX0000497,3498277064,2933498566,USD 32.37,USD,2026/08/21 00:21:35,ocio,sucursal,pago ocio
TX0000498,4983620826,4347607386,,USD,2026-06-21T01:40:07Z,restaurantes,cajero,pago restaurantes
TX0000499,4311913901,2268550924,74.35,USD,1787173181000,supermercado,sucursal,pago supermercado
TX0000500,2933498566,4953104850,$35.53,usd,2026/07/06 22:04:22,supermercado,cajero,pago supermercado
TX0000501,2319945230,4347607386,9.31,usd,1789457255000,restaurantes,web,pago restaurantes
TX0000502,2284927809,6823345381,  12.87 ,usd,20-Jun-2026 22:28,ocio,sucursal,pago ocio
TX0000503,3498277064,4983620826,USD 72.54,USD,2026-06-27T13:14:17Z,servicios,app,pago servicios
TX0000504,8464126898,7851264619,$13.56,USD,2026-08-31 04:11:24,transporte,sucursal,pago transporte
TX0000505,2341263966,4366963124,USD 26.23,usd,2026-08-17T00:07:34Z,educacion,sucursal,pago educacion
TX0000506,8327192111,3195408319,-19.15,usd,1782505771,educacion,cajero,pago educacion
TX0000507,4366963124,2319945230,45.87,USD,2026-07-06 23:11:12,,sucursal,pago transporte
TX0000508,4347607386,3100533532,  70.94 ,USD,2026-07-07 23:39:38,restaurantes,web,pago restaurantes
TX0000927,8026322977,4311913901,  60.64 ,usd,1784037648000,educacion,web,pago educacion
TX0000509,7851264619,8865793031,USD 100.75,USD,31/07/2026 05:02,compras,app,pago compras
TX0000510,4135002980,1000000016,"19,50",USD,2026/07/12 15:18:53,salud,web,pago salud
TX0000511,8865793031,8327192111,USD 25.45,USD,04/07/2026,salud,cajero,pago salud
TX0000512,8978080987,3498277064,9.80,usd,2026-08-04 06:38:21,,app,pago transporte
TX0000513,4983620826,6537787563,"45,66",USD,2026/07/29 17:58:24,servicios,cajero,pago servicios
TX0000514,7855828617,4629506280,"21,52",USD,1783495702000,ocio,web,pago ocio
TX0000515,2341263966,4311913901,"76,16",usd,23/07/2026,compras,cajero,pago compras
TX0000516,2268550924,6504559771,"51,65",USD,1786641557,compras,web,pago compras
TX0000517,3195408319,4983620826,USD 64.23,USD,22/08/2026,ocio,,pago ocio
TX0000518,8026322977,4135002980,"23,10",USD,2026-08-04T02:31:52Z,salud,sucursal,pago salud
TX0000519,8026322977,4311913901,90.79,usd,2026-07-14T19:55:45Z,supermercado,sucursal,pago supermercado
TX0000520,2069779912,7855828617,6.96,USD,2026-09-06T18:20:56Z,educacion,cajero,pago educacion
TX0000521,3100533532,4347607386,$35.30,USD,2026-06-28 20:51:21,restaurantes,app,pago restaurantes
TX0001567,5653412139,4953104850,-124.88,,24/06/2026 08:07,educacion,web,pago educacion
TX0000522,1000000040,8978080987,"29,16",USD,1787444182000,educacion,web,pago educacion
TX0000523,4366963124,3714328816,"38,43",usd,06/08/2026 22:49,servicios,sucursal,pago servicios
TX0000524,6504559771,3669448445,42.86,USD,22/08/2026,servicios,sucursal,pago servicios
TX0000525,7851264619,8865793031,  66.03 ,USD,11-Sep-2026 08:34,compras,cajero,pago compras
TX0000526,3006045029,8026322977,  64.53 ,usd,2026-07-03T20:35:04Z,transporte,app,pago transporte
TX0000527,4629506280,2933498566,USD 25.22,USD,31/08/2026,salud,app,pago salud
TX0000528,6823345381,2341263966,28.32,USD,26/07/2026,servicios,web,pago servicios
TX0000529,6530351102,6823345381,USD 28.62,usd,06-Aug-2026 05:28,transporte,cajero,pago transporte
TX0000530,8327192111,4135002980,30.41,USD,22/08/2026 16:13,servicios,cajero,pago servicios
TX0000531,3006045029,8026322977,21.48,USD,11-Sep-2026 08:47,transporte,app,pago transporte
TX0000532,8865793031,6823345381,"23,96",USD,1787596298,ocio,cajero,pago ocio
TX0000533,4396707111,1000000032,41.65,USD,2026-08-02 16:56:25,educacion,cajero,pago educacion
TX0000534,7855828617,2284927809,USD 32.42,USD,1785585448000,restaurantes,web,pago restaurantes
TX0000535,4629506280,2341263966,60.66,USD,02-Jul-2026 10:45,transporte,cajero,pago transporte
TX0000536,1000000032,6823345381,"46,39",USD,2026-09-11T04:16:33Z,ocio,sucursal,pago ocio
TX0001472,3714328816,2341263966,  87.42 ,USD,1785252976000,restaurantes,web,pago restaurantes
TX0000537,4983620826,2341263966,  48.86 ,USD,1782582299,restaurantes,app,pago restaurantes
TX0000538,2933498566,6537787563,"106,17",USD,06/07/2026,transporte,,pago transporte
TX0000539,3006045029,4498177346,95.82,USD,1787208248000,transporte,cajero,pago transporte
TX0000540,4311913901,3195408319,$20.39,usd,28-Jun-2026 03:24,servicios,app,pago servicios
TX0000541,4105754557,5653412139,,USD,1781924100000,educacion,web,pago educacion
TX0000542,1000000040,4498177346,"107,17",,1788189835,educacion,app,pago educacion
TX0000543,7426211087,4498177346,$19.25,USD,2026/09/07 15:17:32,servicios,cajero,pago servicios
TX0000544,8978080987,3195408319,34.25,USD,1788682429000,restaurantes,app,pago restaurantes
TX0000545,4629506280,3100533532,$42.41,usd,30/06/2026,restaurantes,app,pago restaurantes
TX0000546,1000000016,4629506280,131.56,USD,21/07/2026,,web,pago salud
TX0000547,4396707111,3498277064,12..5.x,USD,1786024819000,transporte,web,pago transporte
TX0000548,2069779912,3006045029,19.66,usd,2026-08-19T09:07:07Z,compras,sucursal,pago compras
TX0000549,8327192111,8026322977,"38,86",USD,2026/09/04 15:05:27,educacion,,pago educacion
TX0000550,2069779912,3100533532,USD 7.03,USD,2026-07-23T17:23:02Z,supermercado,sucursal,pago supermercado
TX0000551,4498177346,1000000032,  12.24 ,USD,1786676594,salud,app,pago salud
TX0000552,2268550924,1000000032,$183.32,USD,20-Jun-2026 13:55,compras,web,pago compras
TX0001337,4629506280,1000000016,46.08,USD,2027-10-20T12:00:00Z,salud,,pago salud
TX0000777,2284927809,3195408319,"25,99",USD,2026-08-28 11:15:30,educacion,web,pago educacion
TX0001749,2341263966,1000000032,  11.73 ,XXX,30/07/2026,transporte,cajero,pago transporte
TX0000553,8978080987,7426211087,79.89,usd,19-Aug-2026 07:58,transporte,cajero,pago transporte
TX0000554,1000000040,4366963124,"51,65",usd,03/07/2026 20:01,educacion,,pago educacion
TX0000555,2069779912,5653412139,$19.97,usd,1784488506,salud,web,pago salud
TX0000556,1000000040,6530351102,39.74,USD,14/07/2026 05:11,transporte,web,pago transporte
TX0000557,2933498566,4629506280,  64.89 ,,1788233578,restaurantes,app,pago restaurantes
TX0000558,4983620826,3195408319,"42,70",USD,2026-08-03T21:06:17Z,restaurantes,web,pago restaurantes
TX0000559,4396707111,7855828617,USD 26.66,usd,2026-08-16T00:03:44Z,ocio,sucursal,pago ocio
TX0000560,4987049964,8340365066,26.58,usd,2026-06-27T17:35:03Z,salud,app,pago salud
TX0000561,2319945230,1000000040,8.90,USD,2026/06/20 20:40:20,educacion,web,pago educacion
TX0000562,2069779912,4983620826,18.59,USD,1788143227,supermercado,web,pago supermercado
TX0000563,1000000032,7855828617,56.51,USD,24/07/2026,supermercado,app,pago supermercado
TX0000564,2319945230,8464126898,"12,37",USD,2026/09/09 07:37:29,servicios,app,pago servicios
TX0000565,3669448445,4366963124,$21.44,usd,11/07/2026,ocio,web,pago ocio
TX0000566,8978080987,5653412139,-35.48,USD,1788400639,supermercado,cajero,pago supermercado
